age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,plus_50
29.0,2,114158.0,15,10.0,4,9,1,4,0,0.0,0.0,40.0,38,0
33.0,2,124052.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
25.0,2,144301.0,15,10.0,4,11,3,4,1,0.0,0.0,42.0,38,0
28.0,2,176683.0,8,11.0,2,12,0,4,1,0.0,0.0,70.0,38,1
23.0,2,234663.0,11,9.0,4,6,1,4,1,0.0,0.0,40.0,38,0
39.0,4,178948.0,11,9.0,2,4,5,4,0,0.0,0.0,50.0,38,0
37.0,4,607848.0,9,13.0,2,12,0,4,1,0.0,0.0,40.0,38,1
39.0,2,202937.0,12,14.0,4,9,1,4,0,0.0,0.0,40.0,38,1
32.0,0,83413.0,9,13.0,2,0,0,4,1,0.0,0.0,35.0,38,1
26.0,2,212798.0,9,13.0,4,3,1,4,0,0.0,0.0,45.0,38,0
57.0,0,192258.0,15,10.0,0,0,3,4,1,0.0,0.0,40.0,38,0
36.0,2,112497.0,6,5.0,2,11,3,4,1,0.0,0.0,50.0,38,1
30.0,2,97521.0,9,13.0,2,11,0,4,1,0.0,0.0,50.0,38,1
27.0,2,160972.0,11,9.0,2,2,0,4,1,0.0,0.0,50.0,38,0
21.0,2,322931.0,15,10.0,4,2,1,4,1,0.0,0.0,55.0,38,0
22.0,2,403519.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
43.0,1,330174.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
20.0,2,278155.0,15,10.0,4,0,3,4,1,0.0,0.0,40.0,38,0
30.0,2,39054.0,11,9.0,2,3,0,4,1,0.0,0.0,65.0,38,1
57.0,2,170287.0,12,14.0,2,12,0,4,1,0.0,0.0,40.0,38,1
42.0,2,336643.0,8,11.0,5,9,4,4,0,0.0,0.0,40.0,38,0
29.0,2,264166.0,8,11.0,0,7,4,4,0,0.0,0.0,45.0,3,0
44.0,1,433705.0,11,9.0,2,10,0,4,1,0.0,0.0,52.0,38,1
28.0,2,27044.0,7,12.0,0,3,1,4,0,0.0,0.0,43.0,38,0
42.0,2,165599.0,11,9.0,2,5,0,4,1,0.0,0.0,40.0,38,1
26.0,2,159759.0,9,13.0,4,7,3,4,1,0.0,0.0,40.0,38,0
29.0,2,385092.0,15,10.0,0,9,3,4,0,0.0,0.0,36.0,38,0
42.0,2,188808.0,9,13.0,0,0,4,4,1,0.0,0.0,30.0,38,0
30.0,2,167476.0,11,9.0,2,13,0,4,1,0.0,0.0,50.0,38,0
21.0,5,194096.0,15,10.0,4,7,3,4,0,0.0,0.0,10.0,38,0
59.0,2,182460.0,11,9.0,2,3,0,4,1,0.0,0.0,30.0,38,1
56.0,2,232139.0,11,9.0,0,13,1,4,1,0.0,0.0,40.0,38,0
39.0,2,341741.0,13,1.0,4,7,1,4,0,0.0,0.0,12.0,38,0
21.0,2,206008.0,15,10.0,4,0,3,2,1,0.0,0.0,50.0,38,0
48.0,2,344415.0,9,13.0,3,9,1,4,1,0.0,0.0,37.0,38,1
35.0,5,372130.0,11,9.0,2,10,0,2,1,0.0,0.0,40.0,38,0
43.0,2,27766.0,9,13.0,5,3,4,4,1,0.0,0.0,60.0,38,1
23.0,2,140764.0,8,11.0,4,7,3,4,0,0.0,0.0,15.0,38,0
41.0,2,22201.0,9,13.0,2,3,0,1,1,0.0,0.0,40.0,23,1
35.0,3,187046.0,12,14.0,2,0,0,4,1,0.0,0.0,50.0,38,0
22.0,2,137591.0,15,10.0,4,11,3,4,1,0.0,0.0,35.0,38,0
53.0,2,274276.0,11,9.0,0,0,1,4,0,0.0,0.0,40.0,38,0
42.0,2,341757.0,15,10.0,4,6,1,4,0,0.0,0.0,40.0,38,0
36.0,2,218542.0,11,9.0,5,0,4,2,0,0.0,0.0,40.0,38,0
44.0,1,190020.0,9,13.0,2,9,0,4,1,0.0,0.0,50.0,38,0
27.0,2,221436.0,9,13.0,2,0,5,4,0,0.0,0.0,40.0,4,1
39.0,4,52187.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,38,0
59.0,2,158776.0,6,5.0,2,6,0,4,1,0.0,0.0,40.0,38,0
34.0,1,51543.0,15,10.0,4,7,1,4,1,0.0,0.0,48.0,38,0
17.0,2,146329.0,2,8.0,4,11,3,4,0,0.0,0.0,23.0,38,0
31.0,2,397467.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
59.0,2,105592.0,15,10.0,2,3,0,4,1,0.0,0.0,12.0,38,0
39.0,2,78171.0,15,10.0,3,0,4,0,0,0.0,0.0,40.0,38,0
46.0,5,55377.0,9,13.0,2,9,0,2,1,0.0,0.0,40.0,38,1
31.0,2,258932.0,11,9.0,3,7,1,4,0,0.0,0.0,80.0,21,0
27.0,2,38606.0,9,13.0,4,11,1,4,1,0.0,1504.0,45.0,38,0
18.0,2,219841.0,1,7.0,4,5,3,4,1,0.0,0.0,12.0,38,0
46.0,2,156926.0,15,10.0,2,3,0,4,1,0.0,0.0,60.0,38,1
55.0,2,160362.0,9,13.0,2,0,0,4,1,0.0,0.0,40.0,38,1
48.0,2,192161.0,9,13.0,0,5,1,4,1,0.0,0.0,43.0,38,0
53.0,2,208570.0,11,9.0,2,11,5,4,0,0.0,0.0,26.0,38,0
44.0,4,182771.0,9,13.0,2,3,0,1,1,0.0,0.0,48.0,34,1
43.0,2,151089.0,15,10.0,2,13,0,4,1,0.0,0.0,50.0,38,0
50.0,2,163002.0,11,9.0,5,0,2,4,0,0.0,0.0,40.0,38,0
56.0,2,155657.0,5,4.0,0,6,1,4,0,0.0,0.0,20.0,40,0
27.0,2,217530.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,25,0
20.0,2,244406.0,11,9.0,4,0,3,2,0,0.0,0.0,40.0,38,0
18.0,1,152182.0,0,6.0,4,10,3,4,0,0.0,0.0,6.0,38,0
34.0,2,55717.0,11,9.0,2,2,0,4,1,0.0,1848.0,50.0,38,1
38.0,2,201454.0,15,10.0,0,0,4,4,0,0.0,0.0,40.0,38,0
40.0,3,144371.0,9,13.0,2,2,0,4,1,0.0,0.0,15.0,38,0
55.0,2,277034.0,15,10.0,0,10,1,4,1,0.0,0.0,40.0,38,0
35.0,4,462832.0,11,9.0,2,2,5,2,0,0.0,0.0,40.0,38,1
26.0,2,200681.0,11,9.0,4,6,3,4,1,0.0,0.0,40.0,38,0
54.0,5,119565.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,32,1
22.0,2,192017.0,11,9.0,4,0,3,4,1,0.0,0.0,40.0,38,0
52.0,1,84808.0,11,9.0,0,0,4,2,0,0.0,0.0,40.0,38,0
33.0,2,100154.0,0,6.0,5,5,1,4,1,0.0,0.0,40.0,38,0
42.0,2,169383.0,12,14.0,2,9,0,4,1,0.0,0.0,40.0,38,1
19.0,6,43887.0,11,9.0,4,4,3,4,1,0.0,0.0,10.0,38,0
45.0,2,54260.0,15,10.0,0,2,4,4,1,0.0,0.0,99.0,38,0
53.0,4,159876.0,11,9.0,2,2,0,2,1,3103.0,0.0,72.0,38,0
46.0,2,160474.0,11,9.0,0,0,4,4,0,0.0,1590.0,43.0,38,0
25.0,2,476334.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0
90.0,2,52386.0,9,13.0,4,9,1,1,1,0.0,0.0,40.0,38,0
33.0,2,83671.0,11,9.0,4,11,3,2,0,0.0,0.0,40.0,38,0
45.0,2,172960.0,15,10.0,0,10,1,4,1,0.0,0.0,70.0,38,0
47.0,2,191957.0,11,9.0,2,11,0,2,1,0.0,0.0,40.0,38,1
38.0,1,40955.0,12,14.0,4,9,1,4,1,0.0,0.0,43.0,38,0
37.0,2,175643.0,11,9.0,2,4,0,4,1,0.0,0.0,30.0,38,0
53.0,5,197184.0,12,14.0,2,3,0,4,1,0.0,0.0,70.0,38,1
56.0,2,187295.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,1
18.0,2,40822.0,1,7.0,4,5,3,4,1,0.0,0.0,15.0,38,0
50.0,2,240496.0,15,10.0,0,12,1,4,0,0.0,0.0,36.0,38,0
26.0,2,51961.0,9,13.0,4,0,1,2,1,0.0,0.0,20.0,38,0
36.0,2,174887.0,15,10.0,4,12,1,4,0,0.0,0.0,40.0,38,0
37.0,2,95855.0,1,7.0,0,5,1,4,0,0.0,0.0,40.0,38,0
32.0,2,362259.0,9,13.0,4,3,1,4,0,0.0,0.0,40.0,38,0
38.0,4,30916.0,7,12.0,2,11,0,4,1,0.0,0.0,60.0,38,0
62.0,2,153148.0,11,9.0,0,7,1,4,0,0.0,0.0,84.0,38,0
46.0,2,167915.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
41.0,2,45156.0,11,9.0,4,6,1,4,1,2174.0,0.0,41.0,38,0
37.0,2,98776.0,11,9.0,2,4,0,4,1,0.0,0.0,15.0,38,0
38.0,2,183800.0,7,12.0,2,0,0,4,1,0.0,0.0,40.0,38,0
35.0,2,54595.0,2,8.0,4,11,1,2,0,0.0,0.0,40.0,38,0
34.0,2,79637.0,9,13.0,4,3,3,0,0,0.0,0.0,40.0,38,0
50.0,2,126566.0,11,9.0,2,5,0,2,1,0.0,0.0,40.0,38,0
28.0,2,233796.0,15,10.0,2,0,5,4,0,7298.0,0.0,32.0,38,1
67.0,1,191800.0,9,13.0,0,0,4,2,0,6360.0,0.0,35.0,38,0
34.0,4,527162.0,15,10.0,2,3,0,4,1,0.0,0.0,30.0,38,0
19.0,2,139466.0,15,10.0,4,11,3,4,0,0.0,0.0,25.0,38,0
23.0,2,64520.0,11,9.0,4,0,3,4,1,0.0,0.0,30.0,38,0
50.0,2,97741.0,11,9.0,2,6,0,4,1,0.0,0.0,45.0,38,1
45.0,1,160173.0,12,14.0,2,3,0,4,1,7688.0,0.0,50.0,38,1
17.0,2,350995.0,2,8.0,4,7,3,4,1,0.0,0.0,16.0,38,0
25.0,2,143267.0,11,9.0,4,0,1,4,0,0.0,0.0,48.0,38,0
21.0,2,346341.0,15,10.0,4,9,1,4,0,0.0,0.0,40.0,38,0
50.0,2,172175.0,14,15.0,2,9,0,4,1,0.0,0.0,50.0,38,1
17.0,2,153035.0,0,6.0,4,11,3,4,0,0.0,0.0,20.0,38,0
63.0,2,200127.0,11,9.0,6,0,1,4,0,0.0,0.0,40.0,38,0
31.0,1,204470.0,12,14.0,4,9,1,4,1,0.0,0.0,43.0,38,0
45.0,2,353012.0,11,9.0,0,13,1,4,1,0.0,0.0,40.0,38,0
25.0,2,194342.0,11,9.0,4,6,3,4,1,0.0,0.0,40.0,38,0
20.0,2,57898.0,2,8.0,4,4,3,4,1,0.0,0.0,40.0,38,0
42.0,2,269028.0,10,16.0,2,9,0,4,1,0.0,0.0,40.0,9,0
56.0,2,83922.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,1
47.0,2,160647.0,11,9.0,4,4,4,4,0,0.0,0.0,46.0,38,0
69.0,2,125437.0,11,9.0,0,7,1,4,0,0.0,0.0,32.0,38,0
42.0,2,246011.0,9,13.0,2,9,5,4,0,0.0,0.0,55.0,38,0
19.0,2,216937.0,11,9.0,4,5,2,3,0,0.0,0.0,60.0,12,0
56.0,4,66356.0,15,10.0,2,4,0,4,1,0.0,0.0,50.0,38,0
33.0,2,154981.0,9,13.0,2,0,0,4,1,0.0,1902.0,50.0,38,1
61.0,0,197311.0,12,14.0,6,9,4,4,0,0.0,0.0,40.0,38,0
38.0,2,301743.0,11,9.0,0,7,1,4,0,0.0,0.0,35.0,38,0
50.0,4,401118.0,11,9.0,2,2,0,4,1,99999.0,0.0,50.0,38,1
39.0,2,98776.0,15,10.0,0,3,1,4,1,0.0,0.0,50.0,38,1
35.0,4,32528.0,11,9.0,2,13,0,4,1,0.0,0.0,50.0,38,0
27.0,2,177119.0,15,10.0,0,0,4,4,0,0.0,0.0,44.0,38,0
40.0,3,193524.0,15,10.0,2,4,0,4,1,0.0,0.0,40.0,38,1
59.0,5,192258.0,10,16.0,2,9,0,4,1,0.0,0.0,40.0,38,1
42.0,0,214838.0,11,9.0,2,12,0,4,1,0.0,0.0,30.0,38,1
59.0,2,176011.0,15,10.0,5,0,4,4,1,0.0,0.0,40.0,38,0
54.0,3,147239.0,10,16.0,2,9,0,4,1,0.0,0.0,60.0,38,1
38.0,2,159179.0,15,10.0,2,3,0,4,1,0.0,1902.0,50.0,38,1
53.0,2,155963.0,9,13.0,2,11,0,4,1,0.0,0.0,30.0,38,0
20.0,2,360457.0,15,10.0,4,3,3,4,0,0.0,0.0,30.0,38,0
54.0,0,114674.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,38,1
41.0,4,95708.0,12,14.0,4,3,1,1,1,0.0,0.0,45.0,38,1
33.0,1,100734.0,11,9.0,0,12,1,4,0,0.0,0.0,55.0,38,0
35.0,2,188972.0,11,9.0,6,3,4,4,0,0.0,0.0,30.0,38,0
22.0,2,162667.0,11,9.0,4,5,3,4,1,0.0,0.0,50.0,31,0
45.0,4,28497.0,9,13.0,2,4,0,4,1,0.0,1485.0,70.0,38,1
29.0,2,180758.0,12,14.0,4,9,1,4,1,0.0,0.0,40.0,38,0
56.0,4,346635.0,12,14.0,0,11,4,4,0,0.0,2339.0,60.0,38,0
23.0,2,46645.0,9,13.0,4,9,1,4,0,0.0,0.0,25.0,38,0
30.0,2,203258.0,11,9.0,4,7,1,4,0,0.0,0.0,35.0,38,0
17.0,2,134480.0,1,7.0,4,8,3,4,0,0.0,0.0,25.0,38,0
35.0,1,85548.0,15,10.0,5,0,4,0,0,0.0,0.0,40.0,38,0
25.0,2,195994.0,3,2.0,4,8,1,4,0,0.0,0.0,40.0,12,0
42.0,5,148316.0,8,11.0,2,10,0,4,1,0.0,0.0,40.0,38,1
42.0,2,227466.0,11,9.0,4,7,2,2,1,0.0,0.0,40.0,38,0
19.0,2,68552.0,11,9.0,4,5,3,4,1,0.0,0.0,30.0,38,0
32.0,2,252257.0,7,12.0,4,0,1,4,0,0.0,0.0,45.0,38,0
44.0,2,30126.0,15,10.0,0,0,4,4,0,0.0,0.0,40.0,38,0
53.0,2,304353.0,15,10.0,2,2,0,4,1,0.0,0.0,36.0,38,1
47.0,4,171968.0,9,13.0,6,3,4,1,0,0.0,0.0,60.0,36,0
24.0,2,205839.0,15,10.0,4,5,3,4,1,0.0,0.0,40.0,38,0
30.0,5,218640.0,15,10.0,2,9,5,2,0,0.0,0.0,40.0,38,1
42.0,2,150568.0,11,9.0,5,11,4,4,0,0.0,0.0,45.0,38,0
19.0,2,382738.0,11,9.0,4,7,3,2,0,0.0,0.0,40.0,38,0
37.0,4,138940.0,1,7.0,4,4,3,4,1,0.0,0.0,37.0,38,0
26.0,4,258306.0,0,6.0,2,4,0,4,1,0.0,0.0,99.0,38,0
25.0,1,190107.0,11,9.0,4,4,3,4,1,0.0,1719.0,16.0,38,0
52.0,2,152373.0,15,10.0,2,11,0,4,1,0.0,0.0,40.0,38,0
50.0,1,141875.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,0
32.0,2,157289.0,11,9.0,3,5,2,4,1,0.0,0.0,40.0,38,0
37.0,2,184498.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,0
42.0,1,109684.0,12,14.0,4,9,1,4,0,0.0,1741.0,35.0,38,0
47.0,2,199832.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
47.0,2,23545.0,15,10.0,2,5,0,4,1,0.0,0.0,40.0,38,0
28.0,2,175710.0,9,13.0,2,3,5,4,0,0.0,0.0,40.0,38,1
27.0,2,52028.0,9,13.0,2,3,5,1,0,0.0,0.0,40.0,34,0
61.0,4,315977.0,11,9.0,2,13,0,2,1,0.0,0.0,40.0,38,0
47.0,2,202322.0,4,3.0,2,5,0,4,1,0.0,0.0,40.0,25,0
30.0,2,251825.0,7,12.0,4,6,4,2,0,0.0,0.0,40.0,38,0
54.0,2,202115.0,11,9.0,2,6,5,4,0,0.0,0.0,40.0,38,1
56.0,1,216824.0,14,15.0,2,0,0,1,1,0.0,0.0,40.0,29,1
69.0,2,145656.0,15,10.0,6,0,1,4,0,0.0,0.0,24.0,38,0
30.0,2,137076.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,1
36.0,2,152621.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,1,1
42.0,4,27242.0,1,7.0,2,4,0,4,1,0.0,0.0,60.0,38,0
45.0,0,358242.0,9,13.0,2,9,0,4,1,0.0,0.0,45.0,38,1
39.0,2,184117.0,9,13.0,2,9,5,4,0,7688.0,0.0,20.0,38,1
26.0,2,300290.0,1,7.0,0,0,3,4,0,0.0,0.0,40.0,38,0
28.0,1,149991.0,9,13.0,2,10,0,2,1,0.0,0.0,42.0,38,1
31.0,2,189759.0,12,14.0,2,11,0,4,1,0.0,0.0,40.0,38,1
32.0,2,339482.0,4,3.0,5,4,2,4,1,0.0,0.0,60.0,25,0
51.0,2,100933.0,11,9.0,4,3,2,4,0,0.0,0.0,40.0,38,0
29.0,2,354558.0,11,9.0,2,11,0,4,1,0.0,0.0,60.0,38,0
38.0,1,162613.0,12,14.0,4,9,1,4,0,0.0,2258.0,60.0,38,0
64.0,2,285052.0,15,10.0,6,3,1,4,0,0.0,0.0,10.0,38,0
26.0,5,175044.0,15,10.0,4,10,3,4,1,0.0,0.0,40.0,38,0
68.0,2,45508.0,4,3.0,3,11,1,4,1,0.0,0.0,22.0,38,0
32.0,2,173351.0,11,9.0,2,2,0,4,1,0.0,0.0,48.0,38,0
29.0,2,173611.0,15,10.0,4,11,3,4,0,0.0,0.0,40.0,38,0
21.0,2,143062.0,11,9.0,4,6,3,4,1,0.0,0.0,40.0,38,0
26.0,2,377754.0,11,9.0,4,6,1,4,1,0.0,0.0,40.0,38,0
52.0,2,152373.0,11,9.0,2,6,0,4,1,2105.0,0.0,40.0,38,0
31.0,2,193477.0,11,9.0,2,2,0,4,1,0.0,0.0,55.0,38,0
29.0,1,277323.0,11,9.0,4,10,4,4,1,0.0,0.0,45.0,38,0
19.0,2,69182.0,15,10.0,4,7,3,4,0,0.0,0.0,27.0,38,0
51.0,2,219599.0,11,9.0,2,6,5,4,0,0.0,0.0,40.0,38,0
45.0,2,129371.0,6,5.0,5,7,4,3,0,0.0,0.0,40.0,37,0
20.0,2,470875.0,11,9.0,2,11,3,2,1,0.0,0.0,32.0,38,0
40.0,2,201734.0,15,10.0,4,5,1,4,1,0.0,0.0,48.0,38,0
43.0,2,58447.0,10,16.0,2,9,0,4,1,99999.0,0.0,55.0,38,1
52.0,1,91689.0,15,10.0,2,13,0,4,1,0.0,0.0,40.0,38,0
46.0,2,166546.0,15,10.0,0,0,1,4,0,0.0,0.0,24.0,38,0
24.0,2,293324.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
20.0,2,219262.0,6,5.0,4,13,1,4,1,0.0,0.0,50.0,38,0
38.0,4,403391.0,9,13.0,2,3,0,4,1,0.0,0.0,60.0,38,0
44.0,2,367749.0,9,13.0,4,9,1,4,0,0.0,0.0,45.0,25,0
24.0,2,128487.0,9,13.0,4,0,1,4,0,0.0,0.0,40.0,38,0
32.0,5,111363.0,14,15.0,2,9,0,4,1,0.0,0.0,75.0,38,1
49.0,2,240869.0,5,4.0,4,7,2,4,1,0.0,0.0,35.0,38,0
36.0,2,163278.0,12,14.0,4,9,1,4,0,0.0,0.0,40.0,38,0
31.0,2,416415.0,11,9.0,5,0,1,4,1,0.0,0.0,45.0,38,0
46.0,2,251243.0,15,10.0,0,3,1,4,0,0.0,0.0,40.0,38,0
46.0,1,167159.0,15,10.0,2,10,0,4,1,0.0,0.0,70.0,38,1
29.0,2,161857.0,11,9.0,3,7,1,3,0,0.0,0.0,40.0,3,0
37.0,2,160035.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
28.0,4,112403.0,9,13.0,4,10,3,4,1,0.0,0.0,40.0,38,0
48.0,2,238726.0,11,9.0,6,0,4,4,0,0.0,0.0,40.0,38,0
52.0,2,164530.0,1,7.0,0,6,1,2,0,0.0,0.0,20.0,38,0
19.0,2,456572.0,11,9.0,4,4,2,4,1,0.0,0.0,35.0,38,0
31.0,4,177675.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,1
47.0,2,246739.0,9,13.0,2,3,0,4,1,99999.0,0.0,55.0,38,1
37.0,2,102953.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
46.0,2,155489.0,7,12.0,2,2,0,4,1,0.0,0.0,44.0,38,1
51.0,4,156802.0,11,9.0,2,4,0,4,1,3103.0,0.0,60.0,38,1
50.0,2,168212.0,12,14.0,2,2,0,4,1,0.0,1902.0,45.0,38,1
38.0,2,331395.0,5,4.0,2,4,0,4,1,3942.0,0.0,84.0,31,0
40.0,1,261497.0,11,9.0,2,2,0,2,1,0.0,0.0,35.0,38,0
58.0,2,365511.0,15,10.0,0,6,1,3,1,0.0,0.0,40.0,25,0
36.0,2,187999.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
26.0,1,190350.0,9,13.0,4,9,3,2,0,0.0,0.0,35.0,38,0
49.0,2,168262.0,0,6.0,0,7,1,4,1,0.0,0.0,48.0,38,0
39.0,5,122011.0,12,14.0,2,9,5,4,0,5178.0,0.0,38.0,38,1
46.0,2,165953.0,9,13.0,2,0,0,4,1,0.0,0.0,45.0,38,1
26.0,2,375980.0,11,9.0,5,11,4,2,0,0.0,0.0,37.0,38,0
40.0,0,406463.0,12,14.0,4,12,1,4,0,0.0,0.0,40.0,38,0
53.0,5,231472.0,10,16.0,2,9,0,4,1,0.0,0.0,40.0,38,1
60.0,4,78913.0,15,10.0,2,3,0,4,1,0.0,0.0,50.0,38,0
28.0,2,69107.0,11,9.0,2,5,0,2,1,0.0,0.0,40.0,38,0
31.0,2,169002.0,11,9.0,2,5,0,4,1,0.0,0.0,55.0,38,0
45.0,2,229967.0,11,9.0,0,3,1,4,1,13550.0,0.0,50.0,38,1
34.0,2,422836.0,11,9.0,0,9,4,4,1,0.0,0.0,40.0,25,0
27.0,5,230922.0,12,14.0,4,3,1,4,1,0.0,0.0,40.0,33,0
40.0,2,195892.0,15,10.0,0,13,1,2,0,0.0,0.0,40.0,38,0
68.0,2,163346.0,11,9.0,6,6,1,4,0,0.0,0.0,32.0,38,0
51.0,2,82566.0,11,9.0,2,2,0,4,1,0.0,0.0,50.0,38,0
55.0,2,86505.0,11,9.0,2,12,0,4,1,0.0,0.0,20.0,38,0
43.0,2,178780.0,7,12.0,2,3,0,4,1,0.0,0.0,45.0,38,1
23.0,5,173945.0,9,13.0,4,9,3,4,0,0.0,0.0,27.0,38,0
48.0,2,176810.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,38,0
42.0,3,23813.0,15,10.0,2,9,0,0,1,2885.0,0.0,30.0,38,0
51.0,3,210736.0,11,9.0,4,3,1,4,1,10520.0,0.0,40.0,38,1
32.0,2,343789.0,11,9.0,2,6,0,4,1,5013.0,0.0,55.0,38,0
34.0,2,113838.0,15,10.0,2,11,0,4,1,0.0,0.0,45.0,38,1
31.0,1,121055.0,11,9.0,2,2,0,4,1,0.0,0.0,70.0,38,1
17.0,2,566049.0,0,6.0,4,7,3,4,1,0.0,0.0,8.0,38,0
37.0,2,67433.0,11,9.0,2,0,5,4,0,0.0,0.0,40.0,38,1
26.0,2,39014.0,2,8.0,2,8,5,3,0,0.0,0.0,40.0,5,0
17.0,2,51939.0,1,7.0,4,11,3,4,0,0.0,0.0,15.0,38,0
34.0,2,100669.0,9,13.0,2,13,0,1,1,0.0,0.0,40.0,38,1
46.0,2,155659.0,1,7.0,2,2,0,4,1,0.0,1902.0,40.0,38,1
41.0,1,32185.0,12,14.0,2,3,0,4,1,0.0,0.0,40.0,38,1
59.0,2,138370.0,0,6.0,3,10,1,1,1,0.0,0.0,40.0,18,0
50.0,4,172281.0,11,9.0,2,3,0,4,1,7688.0,0.0,50.0,38,1
46.0,2,180505.0,11,9.0,2,6,0,2,1,0.0,0.0,40.0,38,0
45.0,2,168262.0,12,14.0,0,9,1,4,1,0.0,0.0,40.0,38,0
27.0,2,85126.0,11,9.0,4,6,1,4,0,0.0,0.0,40.0,38,0
31.0,2,113838.0,9,13.0,2,9,0,4,1,0.0,0.0,50.0,38,0
32.0,2,197457.0,11,9.0,0,12,4,4,0,1471.0,0.0,38.0,38,0
28.0,2,197905.0,11,9.0,2,2,0,4,1,0.0,0.0,50.0,38,0
32.0,2,316589.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
36.0,2,336367.0,7,12.0,4,3,4,4,1,0.0,0.0,50.0,38,0
39.0,3,143123.0,8,11.0,2,2,0,4,1,0.0,2415.0,40.0,38,1
23.0,2,209955.0,11,9.0,4,2,1,4,1,0.0,0.0,40.0,38,0
44.0,2,210013.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,1
37.0,2,224541.0,15,10.0,2,13,0,4,1,0.0,0.0,40.0,38,0
36.0,2,275653.0,5,4.0,3,6,4,4,0,2977.0,0.0,40.0,32,0
45.0,2,88061.0,1,7.0,3,6,4,1,0,0.0,0.0,40.0,34,0
43.0,0,195897.0,11,9.0,2,4,0,4,1,7298.0,0.0,40.0,38,1
49.0,2,43206.0,14,15.0,4,9,1,4,0,0.0,0.0,55.0,38,1
37.0,2,202950.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,1
26.0,2,154093.0,11,9.0,4,13,3,2,1,0.0,0.0,40.0,38,0
34.0,2,112115.0,14,15.0,2,9,0,4,1,0.0,1977.0,55.0,38,1
51.0,2,355954.0,15,10.0,2,2,0,4,1,0.0,0.0,60.0,38,1
24.0,2,379418.0,15,10.0,4,0,1,4,0,0.0,0.0,40.0,38,0
67.0,4,286372.0,9,13.0,2,13,0,4,1,0.0,0.0,40.0,38,0
40.0,2,48087.0,11,9.0,2,11,0,4,1,7298.0,0.0,45.0,38,1
32.0,2,387270.0,11,9.0,2,11,5,4,0,0.0,0.0,40.0,38,1
21.0,2,270043.0,15,10.0,4,7,3,4,0,0.0,0.0,16.0,38,0
39.0,4,65738.0,15,10.0,2,7,5,4,0,0.0,0.0,15.0,38,1
33.0,2,159888.0,1,7.0,2,2,0,4,1,0.0,0.0,40.0,38,0
48.0,2,278039.0,11,9.0,0,11,1,4,1,0.0,0.0,60.0,38,0
21.0,2,265434.0,15,10.0,4,9,3,4,0,0.0,0.0,30.0,38,0
68.0,3,52052.0,8,11.0,6,11,1,4,0,25124.0,0.0,50.0,38,1
24.0,2,208882.0,11,9.0,4,2,1,2,1,0.0,0.0,40.0,38,0
24.0,2,229393.0,1,7.0,4,4,4,4,1,2463.0,0.0,40.0,38,0
23.0,2,53513.0,9,13.0,4,3,3,4,0,0.0,0.0,45.0,38,0
40.0,2,225193.0,11,9.0,2,5,0,4,1,0.0,0.0,63.0,38,0
48.0,2,166809.0,9,13.0,3,3,1,4,0,0.0,0.0,50.0,38,1
42.0,4,175674.0,11,9.0,2,11,0,4,1,0.0,0.0,60.0,38,0
45.0,0,368947.0,9,13.0,4,10,1,2,0,0.0,0.0,40.0,38,0
31.0,2,194901.0,11,9.0,2,11,0,4,1,0.0,0.0,50.0,38,1
53.0,2,203173.0,8,11.0,2,3,0,4,1,0.0,0.0,45.0,38,0
25.0,2,267431.0,9,13.0,4,9,3,2,0,0.0,0.0,55.0,38,0
32.0,2,111836.0,15,10.0,2,7,0,2,1,0.0,0.0,50.0,38,0
41.0,3,149102.0,9,13.0,2,3,0,4,1,0.0,0.0,35.0,38,1
57.0,1,121111.0,11,9.0,0,0,4,4,0,0.0,0.0,40.0,38,0
25.0,2,130397.0,0,6.0,4,4,4,0,1,0.0,0.0,40.0,38,0
